CandidateURL,SourceType,SourceQuery,SourceURL,SourceTitle,SourceSnippet,DiscoveredAtUTC
https://msolney.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,M.S. OLNEY,M.S. OLNEY The website of indie scifi and fantasy author and EPIC founder M.S. Olney. Author of the Sundered Crown Saga and the Empowered Ones series plus much more! Visit,2026-03-11T16:33:51Z
https://www.rmgarino.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,R.M. Garino,"R.M. Garino The Website of Indie Fantasy Author R.M. Garino; Creator of the Chaos Of Souls Series - Where Monsters, Magic, & Mayhem reign! Visit",2026-03-11T16:33:51Z
https://susanaimaginario.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Susana Imaginario,Susana Imaginario Website of indie author Susana Imaginario Visit,2026-03-11T16:33:51Z
https://andrewdmeredith.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Andrew D MEREDITH,Andrew D MEREDITH The website of indie author Andrew D Meredith. Visit,2026-03-11T16:33:51Z
https://kaie.space,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,K.A. Wiggins,K.A. Wiggins Website of indie author K.A. Wiggins Visit,2026-03-11T16:33:51Z
https://www.annatsp.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Anna Tan,Anna Tan Website of indie author Anna Tan Visit,2026-03-11T16:33:51Z
https://www.keandrews.org,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,K.E. Andrews,K.E. Andrews The website of indie author K.E. Andrews Visit,2026-03-11T16:33:51Z
https://johnpalladino.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,John Palladino,John Palladino The website of indie author John Palladino Visit,2026-03-11T16:33:51Z
https://philoddy.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Phil Oddy,Phil Oddy The website of indie author Phil Oddy. Visit,2026-03-11T16:33:51Z
https://www.nicholaspwilliams.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Nicholas Williams,Nicholas Williams Website of indie author Nicholas Williams. Visit,2026-03-11T16:33:51Z
https://www.abherron.com/,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,A.B. Herron,A.B. Herron The website of indie author A.B. Herron Visit,2026-03-11T16:33:51Z
https://slynnhelton.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,S. Lynn Helton,S. Lynn Helton The website of indie Fantasy and Children's Books author S.Lynn Helton. Visit,2026-03-11T16:33:51Z
https://www.davidgreenwriter.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,David Green,David Green Website of indie fantasy author David Green. Visit,2026-03-11T16:33:51Z
https://www.leeconleyauthor.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Lee c. conley,Lee c. conley Website of indie fantasy author Lee C. Conley. Visit,2026-03-11T16:33:51Z
http://authordiannagunn.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Author Dianna Gunn,Author Dianna Gunn Website of indie fantasy author Dianna Gunn. Visit,2026-03-11T16:33:51Z
https://authorjackadkins.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Author Jack Adkins,Author Jack Adkins Website of indie fantasy author Jack Adkins Visit,2026-03-11T16:33:51Z
https://www.elizabethkleinauthor.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Elizabeth Klein,Elizabeth Klein Website of indie fantasy author Elizabeth Klein. Visit,2026-03-11T16:33:51Z
https://runesnielsen.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,RUNE S. NIELSEN,RUNE S. NIELSEN The website of indie fantasy author Rune S. Nielsen. Visit,2026-03-11T16:33:51Z
https://ctphipps.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,C.T. Phipps,C.T. Phipps Website of indie sci-fi author and EPIC contributor C.T. Phipps. Visit,2026-03-11T16:33:51Z
https://erynnlehtonenwriting.com,epic_directory,epic:author-directory,https://www.epicindie.net/authordirectory,Erynn Lehtonen,Erynn Lehtonen The website for indie fantasy author Erynn Lehtonen. Visit,2026-03-11T16:33:51Z
